弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
0.22500,5,25,15138834,1661997210,0,b54b5d3,《初唐四杰》
7.89500,1,25,16777215,1661996120,0,536cddad,完全没有瓶颈
67.66900,5,25,16707842,1661994828,0,fe026158,我才听出来，这好像是滑雪大冒险里面的音乐
5.82600,1,25,16777215,1661994298,0,ea7cd819,完全没有瓶颈
14.45900,1,25,16777215,1661994112,0,68c4b10c,完全没有瓶颈
3.37900,1,25,16777215,1661993773,0,313d1cd5,优雅
86.89400,1,25,41194,1661993495,0,9f1ec4d8,背景音乐滑雪大冒险耶！
42.93900,5,25,14811775,1661993281,0,7ee7adab,啊啊啊，红豆！！！
6.89700,1,25,16777215,1661992614,0,fad702d9,优雅
5.58600,1,25,16777215,1661992372,0,3a1278a3,完全没有瓶颈
6.64200,1,25,16777215,1661991484,0,658b437a,完全没有瓶颈
2.25500,5,25,15138834,1661991469,0,c267b58e,《诸神之战》
59.12800,1,25,16777215,1661991035,0,445ab7ac,卧槽竹鼠可是超重量级ikun呀！！！
4.49900,5,25,15138834,1661991026,0,a0c4550c,《诸神归位》
1.57900,1,25,16777215,1661991012,0,a0c4550c,《众神归位》
22.90100,1,25,16777215,1661990101,0,3908183f,职业选手（
0.00000,5,25,15138834,1661990019,0,8ffbf4c1,火钳刘明
6.72500,1,25,16777215,1661989359,0,8fed4656,迎宾酒（
0.12500,5,25,15138834,1661989229,0,66b276a2,《众神归位》
53.54500,1,25,16777215,1661988842,0,9708c2ba,哈哈哈傻傻的很可爱
0.55400,5,25,15138834,1661988775,0,c676ca69,《天 启 四 骑 士》
59.48000,1,25,16777215,1661988771,0,fe0bf7e8,《康复训练》
36.92500,1,25,11890,1662022679,0,6784cfb3,全明星阵容
12.97900,1,25,16777215,1662021873,0,f2addf3a,完全没有创作瓶颈
10.66100,1,25,16777215,1662021873,0,ed4dce44,完全没有创作瓶颈
45.79400,1,25,16777215,1662021788,0,4a29401b,bgm：只因你太美
6.78800,1,25,16777215,1662021596,0,f225896f,完全没有创作瓶颈
7.01500,1,25,16777215,1662020588,0,a96148e2,完全没有创作瓶颈
18.35600,1,25,16777215,1662017958,0,72f28a08,完全没有创作瓶颈
92.73900,1,25,16777215,1662017905,0,6de34300,神tm滑雪大冒险一个一个没听过88升是吧
6.45800,1,25,16777215,1662017536,0,1e4972b,完全没有创作瓶颈
5.57000,1,25,16777215,1662016506,0,5341b4fc,完全没有创作瓶颈
12.01900,1,25,16777215,1662015848,0,55bfdba8,完全没有创作瓶颈
4.26500,1,25,16777215,1662015604,0,7be361fe,《众神归位》
6.59900,1,25,16777215,1662014923,0,4d80ff4b,完全没有创作瓶颈
11.97900,1,25,16777215,1662014522,0,4e0a2d7e,完全没有创作瓶颈
9.63900,1,25,16777215,1662014453,0,91029451,完全没有创作瓶颈
7.04600,1,25,16777215,1662014021,0,5ab5d910,完全没有创作瓶颈
63.29900,1,25,16777215,1662013847,0,727971a6,附魔了
5.65900,1,25,16777215,1662013625,0,d67dcb25,完全没有创作瓶颈
5.85900,1,25,16777215,1662013497,0,35507a2c,完全没有创作瓶颈
6.56100,1,25,16777215,1662011901,0,1ea2c2c6,完全没有创作瓶颈
4.70600,1,25,16777215,1662011491,0,90cd5889,完全没有创作瓶颈
8.89400,1,25,16777215,1662009257,0,1fbbfc7a,完全没有创作瓶颈
10.43900,1,25,16777215,1662007459,0,4613155f,完全没有创作瓶颈
22.47600,1,25,16777215,1662007276,0,3094a409,完全没有瓶颈
6.55400,1,25,16777215,1662006676,0,6ba5560f,完全没有创作瓶颈
6.83600,1,25,16777215,1662006624,0,ee15c310,完全没有创作瓶颈
9.27000,1,25,16777215,1662006585,0,90b0ed9a,完全没有创作瓶颈
16.26400,1,25,16777215,1662006218,0,80ee7ff2,完全没有创作瓶颈
13.62200,1,25,15138834,1662006133,0,a16c58a1,完全没有瓶颈
9.57700,1,25,16777215,1662005266,0,e2d0f4e8,完全没有创作瓶颈
40.93600,1,25,16777215,1662004978,0,221abfe2,这是红豆啊，前两年超喜欢他的那个一颗流星，牛逼
12.09300,1,25,16777215,1662003954,0,60dc1507,完全没有创作瓶颈
6.33900,1,25,16777215,1662003668,0,4b624241,完全没有创作瓶颈
11.54000,1,25,16777215,1662003495,0,24afbc5e,完全没有创作瓶颈
6.25900,1,25,16777215,1662003147,0,5ea52a0,完全没有创作瓶颈
12.57900,1,25,16777215,1662003022,0,b8f521bd,完全没有创作瓶颈
17.30200,1,25,16777215,1662003004,0,19ac6149,完全没有创作瓶颈
8.79900,1,25,16777215,1662002815,0,cb18ac9b,完全没有创作瓶颈
5.06600,1,25,16777215,1662002593,0,7b13843d,完全没有创作瓶颈
16.76400,1,25,16777215,1662002429,0,19cc131a,完全没有创作瓶颈
6.36700,1,25,16777215,1662001321,0,f31b7080,完全没有创作瓶颈
62.75900,5,25,15138834,1662001080,0,6ac43e03,《差生》
58.93800,1,25,15138834,1662000351,0,858b7bbc,《差生》
5.87900,1,25,16777215,1662000033,0,be085629,完全没有创作瓶颈
5.17200,1,25,16777215,1661997915,0,69c9afa1,完全没有创作瓶颈
11.28100,1,25,16777215,1661997622,0,9ae2ac20,完全没有创作瓶颈
5.82000,1,25,16777215,1661997229,0,68c42ba6,完全没有创作瓶颈
12.73900,1,25,16777215,1661996236,0,60002e1c,完全没有创作瓶颈
3.71200,1,25,16777215,1661993927,0,63f9bb7f,《众神归位》
8.36400,1,25,16777215,1661993836,0,dff63cb1,完全没有创作瓶颈
6.95900,1,25,16777215,1661992404,0,e4a6a6e3,完全没有创作瓶颈
5.01900,1,25,16777215,1661992120,0,83926e29,完全没有创作瓶颈
114.26400,1,25,16777215,1661991834,0,3fd64fe3,我去，初音未来
7.65900,1,25,16777215,1662023322,0,a019aef2,完全没有创作瓶颈
13.11900,1,25,16777215,1662020366,0,14739108,完全没有创作瓶颈
13.01900,1,25,16777215,1662017943,0,37f9d2a7,完全没有创作瓶颈
8.00200,1,25,16777215,1662017628,0,cf9c36f0,完全没有创作瓶颈
7.35900,1,25,16777215,1662015776,0,5ed3870,完全没有创作瓶颈
13.61900,1,25,16777215,1662013547,0,23e63617,完全没有创作瓶颈
7.24900,1,25,16777215,1662013276,0,c7e65e96,完全没有创作瓶颈
10.94000,1,25,16777215,1662013208,0,a60b6b20,完全没有创作瓶颈
7.79900,1,25,16777215,1662013169,0,e6d4d3d1,完全没有创作瓶颈
8.65900,1,25,16777215,1662008622,0,6998b936,完全没有创作瓶颈
7.51900,1,25,16777215,1662006892,0,366a6b13,完全没有创作瓶颈
7.35800,1,25,16777215,1662006041,0,6ffe5e1c,完全没有创作瓶颈
1.95900,1,25,16777215,1662002330,0,3512d99e,完全没有创作瓶颈
14.56000,1,25,16777215,1662001802,0,c8672304,完全没有创作瓶颈
10.85500,1,25,16777215,1661999150,0,adeafcbc,完全没有创作瓶颈
7.61900,1,25,15138834,1661999075,0,9dd0b20a,IKUN界四大天王
7.97900,1,25,16777215,1661996102,0,dbfd35f8,完全没有创作瓶颈
0.74900,5,25,16707842,1661995512,0,6226a9bb,IKUNGERS（爱坤者联盟）
10.81900,1,25,16777215,1661993975,0,268ca018,完全没有创作瓶颈早起的人儿有好康的
7.39700,1,25,16777215,1661992501,0,aaa14740,完全没有创作瓶颈
18.21900,1,25,16777215,1661992083,0,77eced36,后面的屏幕
29.29200,1,25,16777215,1662023308,0,8187330d,ikun头子
77.86800,1,25,16777215,1662023250,0,f4595adf,他甚至有一件有坤坤表情包的短袖
1.81900,1,25,11890,1662023231,0,79305b47,众神归位
9.48900,1,25,16777215,1662023065,0,3e0ece0c,四皇
0.98500,1,25,16777215,1662022983,0,34eb0ff0,哈哈哈哈哈
5.77900,1,25,16777215,1662022953,0,5ab0b31d,毫无创作瓶颈
69.24500,1,25,16777215,1662022892,0,975ee391,ikun头子
28.74300,5,25,14811775,1662022884,0,d7f7d386,小潮？
5.87900,1,25,16777215,1662022790,0,b05db8ee,创作瓶颈
8.37900,1,25,16777215,1662022755,0,516e780,毫无瓶颈
