弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
642.29400,1,25,16777215,1635379944,0,7d19f175,我一个大一看的出神
518.26300,1,25,16777215,1635374503,0,b70fc676,可以的
277.50800,1,25,15138834,1635349692,0,e38c941f,讲义就是李林的蓝本的那个？
63.05800,1,25,16777215,1635348220,0,d27102f0,这就是开始卷了吗
638.60400,1,25,16777215,1635348000,0,f3adb1fc,战术喝水
4.58000,1,25,16777215,1635348772,0,de631218,老师好！
14.57900,1,25,41194,1637734277,0,e9caa4e6,考研上北航，冲冲冲
5.92100,1,25,16777215,1637064328,0,fdfd8582,我来看你了，宋老师
100.65700,1,25,16777215,1636273468,0,eda32acc,我能写出来matrix
17.93900,1,25,16777215,1635769480,0,318b7a80,大一可以准备吗？？
24.41600,1,25,16777215,1635382964,0,ed712818,小浩浩
63.87900,1,25,16777215,1642469449,0,5a5f2c09,所以我大二寒假开始一轮复习
142.72300,1,25,16777215,1641053191,0,4fd5066b,笑死，看不懂自己笔记了
58.53300,1,25,16777215,1637416548,0,8c895fc0,有没有数学专业
11.16100,5,25,16646914,1635348698,0,d1f82682,天啊，现在晚上11：30，还有116个人在卷
39.78500,1,25,16777215,1635348203,0,d27102f0,大四的可以第二年再考
114.25900,1,25,16777215,1635347587,0,a08b958a,哈哈，我也是
1.33900,1,25,16777215,1640774393,0,2a131bdc,姜浩冉别学了
75.54000,1,25,16777215,1646817089,0,43b47ae,《可以全做》
15.39200,1,25,16777215,1642055383,0,92fe3c4d,你门买了么
139.67900,1,25,16777215,1641708892,0,7d9de6da,我大一用的数学分析但是是工科生
98.01900,1,25,16777215,1641648700,0,b5838618,冲冲冲
100.97900,1,25,16777215,1641466944,0,915a3fb8,一个都没记住 蹦不住
138.55900,1,25,16777215,1637321806,0,b26423ee,课太多，没时间啊
98.06000,5,25,15138834,1635381512,0,f2f98d2,根本记不住
23.39900,1,25,16777215,1635346449,0,6a5127b9,大一报到
18.11200,1,25,16777215,1635346106,0,cf6e7466,大四的怎么办呢
7.99900,1,25,16777215,1635345838,0,bdfc6e26,我是你粉丝啊
112.51000,1,25,16777215,1641134260,0,a5b040f3,头发这么长出来了
65.39900,1,25,16777215,1639980658,0,799da0d5,数学专业的带我一个
7.02000,1,25,16777215,1636098254,0,62a0657e,承包
44.97500,1,25,16777215,1635386563,0,672438ad,老师头发茂盛了许多（dog
43.01200,1,25,16777215,1635354764,0,f96b765c,沙发
142.45200,1,25,16777215,1635353453,0,45a09394,其实并没有笔记（bushi）
35.08800,1,25,16777215,1635769501,0,318b7a80,why
5.06600,5,25,15138834,1635691674,0,155b4394,点点别卷了
109.14000,1,25,16777215,1635346856,0,c32a7284,我点进来的时候反复在想：我大三了？！
13.57900,1,25,16777215,1635346805,0,2e76e350,十六分钟热乎的
22.54900,1,25,16777215,1635346290,0,87d781b9,爱了爱了
7.00100,1,25,16777215,1646013074,0,e3d006f,Somehow
