弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
12.77500,1,25,16777215,1662004580,0,20e1cd3,..
18.34000,1,25,16777215,1662004191,0,f667faa,az
6.61300,1,25,16777215,1662004177,0,f667faa,？
31.59500,1,25,16777215,1662003750,0,901f75e5,。
88.09700,1,25,16777215,1662003022,0,860caf95,？
3.21900,1,25,38979,1662002749,0,bf258128,白
9.08700,1,25,16777215,1661999823,0,3e4f913f,？
15.82600,1,25,16707842,1661999102,0,37b976ef,黄
81.01900,1,25,16777215,1661998324,0,1cefc2d8,拒绝暴力
16.57900,1,25,16777215,1661998268,0,9892f74,黄
85.90700,1,25,16777215,1661997371,0,f3525e9e,？
18.91500,1,25,16707842,1661997005,0,373109e9,黄？。？
13.68800,1,25,16776960,1661996908,0,e9ce6aa0,黄
9.15600,1,18,16777215,1661996633,0,a8daaa71,不怕鬼畜惹人笑，就怕鬼畜有真奥
12.76200,1,25,16777215,1661996594,0,4d560f84,黄
65.12400,1,25,16777215,1661996161,0,bdc6f535,N
102.19900,1,25,16646914,1661994561,0,622ad923,？
88.47300,1,25,16777215,1661994544,0,622ad923,a
92.15100,1,25,16777215,1661994484,0,68960c72,？
209.26000,1,25,16777215,1661994480,0,a69252ed,拒绝网络暴力
239.51600,1,25,16777215,1661993347,0,6c564425,拒绝暴力
26.34400,1,25,16776960,1661992960,0,e85ccb,黄
223.56100,1,25,16777215,1661992719,0,720deb7f,啊这
241.94700,1,25,16776960,1661992445,0,5dce1060,拒绝暴力
243.02700,1,25,16777215,1661989052,0,f675446,拒绝暴力（传下去！！！）
16.77800,1,25,16777215,1661977455,0,c3e09763,每日不看心刺挠
92.31200,1,25,14811775,1661975498,0,7b56756b,wu！
89.61300,1,25,16777215,1661975489,0,7b56756b,wu！
2.02400,1,25,16777215,1661975115,0,7b56756b,黄
89.02000,1,25,15138834,1661967322,0,804502ed,；
92.73600,1,25,16777215,1661965106,0,5b404a2,白
229.05600,1,25,16707842,1661964722,0,29f9a862,拒绝网络暴力
219.98200,1,25,16777215,1661964066,0,1138328e,拒绝暴力（传下去！！！）
230.73900,1,25,16776960,1661963515,0,1138328e,拒绝暴力（传下去！！！）
13.21900,1,25,38979,1661963307,0,bf4df478,黄
44.43600,1,25,16777215,1661963295,0,2af01a59,针不戳
207.42200,1,25,16777215,1661963129,0,e578719d,让我们把不完美的世界变成你所期望的样子
82.30400,1,25,16777215,1661962979,0,e578719d,泪目了
56.46000,1,25,16777215,1661962701,0,7e286dde,nnnn
224.71600,1,25,16777215,1661959406,0,3ca7d6,拒绝暴力（传下去！！！）
73.53500,1,25,16777215,1661959264,0,4167193,哇酷哇酷
53.62200,1,25,16777215,1661959242,0,c4cc4157,黄色？
85.16200,1,25,16777215,1661958327,0,6c91f53,太6了
95.05900,1,25,16777215,1661958085,0,ddbe25d0,黄
71.82500,1,25,16777215,1661955864,0,a28342cf,哇
18.55300,1,25,16777215,1661955517,0,9e0b417c,黄
8.51000,1,25,16777215,1661955170,0,b7f352df,色
96.60900,1,25,9487136,1661954770,0,8a567e11,？
55.13000,1,25,16777215,1661954590,0,70136b56,K
236.82400,1,25,16777215,1661954431,0,7770d7a,拒绝网络暴力
75.49900,1,25,38979,1661954133,0,ff888105,红
214.25900,1,25,16707842,1661953663,0,f18a3da9,拒绝暴力（传下去！！！）
92.03900,1,25,38979,1661953301,0,382c5ec1,来了
17.85800,1,25,15772458,1661952179,0,3877621c,114514
78.52100,1,25,16777215,1661951820,0,44a27917,好强
73.20500,1,25,16777215,1661951818,0,4f235010,emmm
251.69000,1,25,16777215,1661951751,0,7ab76313,拒绝以正义之名网暴
234.84500,1,25,16777215,1661951734,0,7ab76313,拒绝网暴
225.76000,1,25,16776960,1661951702,0,821214d5,拒绝网络暴力
180.96000,1,25,16777215,1661951672,0,3b991093,拒绝网暴！！！
87.67600,1,25,16777215,1661951525,0,44daa431,▼・ᴥ・▼
88.50100,1,25,16777215,1661951518,0,2cdb11f1,，
11.85100,1,25,16707842,1661951186,0,5f3c3824,黄
82.01900,1,25,16777215,1661950838,0,93eb8e51,看我看我
231.18700,1,25,15138834,1661950197,0,34281e0d,为什么我突然想起坤坤
77.75800,5,25,16777215,1661950022,0,c79f5b9e,受伤的人不止一个...
13.98100,1,25,16777215,1661949892,0,4cc06300,我
192.88700,1,25,16777215,1661949353,0,761966b9,所有的自杀背后都有凶手
15.64500,1,25,16777215,1661949278,0,7cb3ef9c,！
135.91500,1,25,16777215,1661949262,0,761966b9,理智评论，拒绝网暴
9.08100,1,25,16777215,1661949086,0,b2e480dd,黄
92.02000,1,25,16777215,1661948828,0,37df0250,哈哈哈哈哈
78.51900,1,25,16777215,1661948748,0,d2074b75,就怕鬼畜动了情
79.53900,1,25,16707842,1661948648,0,37188c5a,黄
10.65900,1,25,16707842,1661948590,0,98af9c20,拒绝暴力
140.71200,1,25,15138834,1661948285,0,7826835b,拒绝网暴
242.14900,5,25,15138834,1661948123,0,1ab69c84,三点走起来
160.19100,1,25,16777215,1661948055,0,65740033,拒绝网络暴力
12.75400,1,25,16777215,1661948048,0,db5e5e35,黄
154.58200,1,25,16777215,1661947905,0,8f89a4dc,木遁。花树界降临。
23.11900,1,25,16707842,1661947882,0,1ab69c84,去挖去怎么这么黄
79.65500,1,25,15138834,1661947856,0,7372d811,黄色
75.13500,1,25,16777215,1661947845,0,7372d811,草
60.99900,1,25,16777215,1661947791,0,8f89a4dc,白
142.82200,1,25,16777215,1661947194,0,5e6fff53,柯南：。。。。
12.29900,1,25,16777215,1661946893,0,66c7b91b,片
80.96600,1,25,16777215,1661946844,0,85f4c82c,？
103.29200,1,25,16777215,1661946779,0,d6a22f5a,真的很讨厌这种人
66.09600,1,25,15138834,1661946699,0,2fb94a82,我直接发个红色破坏队形
19.38800,1,25,16777215,1661946694,0,eacb6227,黄
76.98400,1,25,16777215,1661946583,0,c02075df,哇哇哇
207.99800,1,25,16777215,1661946025,0,e5458950,拒绝暴力（传下去！！！）
