弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
97.21500,7,127,2236962,1661331910,0,b93acdcc,"[700,0,""1-1"",10,""鸡"",16,15,200,0,500,0,1,""SimHei"",1]"
97.21500,7,127,13369971,1661331905,0,b93acdcc,"[700,0,""1-1"",10,""鸡"",16,15,200,0,500,0,1,""SimHei"",1]"
97.21500,7,127,9033215,1661331901,0,b93acdcc,"[700,0,""1-1"",10,""鸡"",16,15,200,0,500,0,1,""SimHei"",1]"
97.21500,7,127,4351678,1661331895,0,b93acdcc,"[700,0,""1-1"",10,""鸡"",16,15,200,0,500,0,1,""SimHei"",1]"
97.21500,7,127,104601,1661331890,0,b93acdcc,"[700,0,""1-1"",10,""鸡"",16,15,200,0,500,0,1,""SimHei"",1]"
97.21500,7,127,52480,1661331884,0,b93acdcc,"[700,0,""1-1"",10,""鸡"",16,15,200,0,500,0,1,""SimHei"",1]"
97.21500,7,127,10546688,1661331878,0,b93acdcc,"[700,0,""1-1"",10,""鸡"",16,15,200,0,500,0,1,""SimHei"",1]"
97.21500,7,127,16776960,1661331874,0,b93acdcc,"[700,0,""1-1"",10,""鸡"",16,15,200,0,500,0,1,""SimHei"",1]"
97.21500,7,127,16765698,1661331869,0,b93acdcc,"[700,0,""1-1"",10,""鸡"",16,15,200,0,500,0,1,""SimHei"",1]"
97.21500,7,127,16755202,1661331865,0,b93acdcc,"[700,0,""1-1"",10,""鸡"",16,15,200,0,500,0,1,""SimHei"",1]"
97.21500,7,127,16740868,1661331861,0,b93acdcc,"[700,0,""1-1"",10,""鸡"",16,15,200,0,500,0,1,""SimHei"",1]"
97.21500,7,127,16646914,1661331856,0,b93acdcc,"[700,0,""1-1"",10,""鸡"",16,15,200,0,500,0,1,""SimHei"",1]"
80.29300,5,25,16765698,1661258500,0,ec1a43ae,优雅实在是太优雅了
0.75000,7,36,16740868,1661244737,0,434ad844,"[52,0,""1-1"",4.5,""鸡你太美"",0,0,8,0,500,0,1,""SimHei"",1]"
42.74900,7,36,13369971,1661145949,0,e4e24ef0,"[0,0,""1-1"",10,""鸡你太美"",360,360,0,0,500,0,1,""NSimSun"",1]"
71.65600,1,25,15138834,1661071510,0,238cdd44,优雅，实在是太优雅了
2.39300,7,36,16777215,1660970578,0,3ba1bad3,"[76,87,""1-1"",4.5,""小黑子漏出鸡脚了吧"",0,0,94,34,500,0,1,""SimHei"",1]"
30.52600,1,25,16777215,1660909310,0,b16f661b,他甚至画出来了。。。
0.59800,5,25,16646914,1660909180,0,b9777ceb,《楼   师   傅》
83.68600,1,25,13369971,1660892752,0,9a8f5391,优雅，实在太优雅了
47.04500,5,25,16777215,1660875532,0,8e8793c8,这里也太丝滑了
37.61800,5,25,16707842,1660837131,0,3b99e0f2,不管我怎么去烹饪～
33.14500,5,25,16707842,1659979014,0,15fc2134,［第一次压扁成这样的我］
79.43700,1,25,16777215,1656649182,0,fe592c12,巅峰诞生虚伪的拥护，黄昏见证虔诚的信徒
33.59800,5,25,16707842,1656543927,0,8c34e3f6,第一次压扁成这样的我
5.50500,5,25,15138834,1656508460,0,6a0b96d,制作过于精良让我怀疑你是他粉丝（doge
8.91700,5,25,16765698,1656460615,0,41ba02b9,BGM（原版）:路上的猫尾草（出自《anne happy》）
37.54300,5,25,15138834,1656413706,0,8edde9e1,不管我怎么去烹饪
38.01400,4,25,16707842,1656352515,0,63d406e5,要我怎么去烹饪
82.38500,5,25,16777215,1656342950,0,872afa1,现在开始我只准你砍我~
47.29000,1,25,16777215,1661886531,0,9b481494,这里转音太棒了
18.57800,1,25,15138834,1661858130,0,5a0fc622,BGM（原版）:路上的猫尾草（出自《anne happy》）
64.68100,1,25,16777215,1661770392,0,81a3f330,优雅，实在是太优雅
47.93100,1,25,15138834,1661745993,0,f7d19d79,优雅！太优雅了！
69.41900,1,25,15138834,1661585238,0,99b9ea9c,优雅！实在是太优雅了！
22.29100,5,25,16707842,1661569860,0,d55ee7a3, 指尖旋转的篮球，是我此生不变的信仰，唯我ikun永世长存！！！ 指尖旋转的篮球，是我此生不变的信仰，唯我ikun永世长存！！！
6.35800,1,25,16777215,1661348802,0,c9c48978,好家伙，根本停不下来
30.24600,1,25,16707842,1661309749,0,914cc237,《每周必看》
15.25700,1,25,16777215,1661270529,0,7df09fc0,Wc
71.03700,1,25,16777215,1661269671,0,27a5b25e,优雅，实在太优雅了
15.67700,1,25,16777215,1661228366,0,dbd122c,BGM（原版）:路上的猫尾草（出自《anne happy》）
100.17900,1,25,15138834,1661043170,0,b80ef6a7,世界眷顾的老婆
75.05900,1,25,41194,1661041781,0,27ebbcb0,优雅，实在太优雅了
111.95000,1,25,16777215,1660993088,0,ae4cb082,开团开团开团
53.54300,1,25,16707842,1660970426,0,f0947880,真的有点好听是怎么回事
80.08200,1,25,16777215,1660908866,0,b2ca133e,优雅，实在是太优雅了
73.20100,1,25,16777215,1660870526,0,33715598,优雅，实在太优雅了
96.93900,5,25,16777215,1656400612,0,db52f995,《鸡 肉 记 忆》
16.78300,5,25,16777215,1656376787,0,609c785d,《三渲二》
0.00000,1,25,16777215,1656332404,0,1c653d0e,好帅！（doge）
91.55400,1,25,16646914,1661780760,0,6c504bcf,太优雅了~
